,productId,categories,brand,description,size,price.regular,price.promo,Date,Store_Id,image
948,0085933600703,['Beverages'],Wandering Bear,Wandering Bear Organic Mocha Cold Brew Coffee With Coconut Milk,11 fl oz,3.69,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0085933600703
949,0005508600289,"['Beauty', 'Personal Care']",Love Beauty and Planet,Love Beauty and Planet Divine Definition Coconut Milk & White Jasmine Shampoo,13.5 fl oz,7.49,6.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0005508600289
950,0005508600290,['Personal Care'],Love Beauty and Planet,Love Beauty & Planet Divine Definition Coconut Milk & White Jasmine Conditioner,13.5 fl oz,7.49,6.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0005508600290
951,0007726009792,['Candy'],Russell Stover,Russell Stover Milk Chocolate Pecan Delights,5.4 oz,3.49,3.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007726009792
952,0003746601931,['Candy'],Lindt,Lindt LINDOR Milk Chocolate Bar,3.5 oz,,,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0003746601931
953,0003400044467,['Candy'],Hershey's,Hershey's Sweet Exchange Milk Chocolate Kisses Candy,4 ct / 1.45 oz,5.99,5.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0003400044467
954,0076430229024,"['Beauty', 'Personal Care']",Shea Moisture,Shea Moisture Coconut & Hibiscus Curl & Style Milk,8 fl oz,10.49,7.87,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0076430229024
955,0071627000132,['Candy'],Chocolove,Chocolove Hazelnuts in Milk Chocolate Bar,3.2 oz,,,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0071627000132
956,0083299201004,['Health'],EOS,EOS Visibly Soft Coconut Milk Lip Balm Sphere,1 ct,2.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0083299201004
957,0000834674001,['Health'],SlimFast,SlimFast Original Creamy Milk Chocolate Ready To Drink Meal Replacement Shakes,4 bottles / 11 fl oz,6.49,3.24,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0000834674001
958,0004126037162,['Baby'],Comforts,Comforts™ Breast Milk Storage Bags,50 ct,8.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0004126037162
959,0007726009796,['Candy'],Russell Stover,Russell Stover Milk Chocolate Pecan Delights Gusset Bag,16.1 oz,9.99,6.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007726009796
960,0004126038119,['Baby'],Comforts,Comforts™ Infant Milk-Based Infant Formula Powder With Iron,22.2 oz,14.49,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0004126038119
961,0007116970009,['Baking Goods'],Betty Crocker,Betty Crocker Milk Chocolate Cookie Icing,7 oz,3.59,2.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007116970009
962,0000954242503,['Candy'],Lindt,Lindt LINDOR Valentine Milk Chocolate Truffles,15.2 oz,10.99,9.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0000954242503
